id,Text,Polarity,reply
3020,ভাগ্যশ্রী অবশ্যই পারবে কারণ স্টার জলসার নাইকারা আজ পর্যন্ত হারেনি তারা মরে গিয়েও ফিরে আসে আমার মনে আছে একবার কনক তার হারিয়ে যাওয়া মরা স্বামী কে মাটির নীচ থেকে টেনে বের করে জ্যান্ত করেছিল,1,"আমার মনে আছে একবার কথা বলে নাও, সত্যিই তো কনের হারা মাটির নীচ থেকে টেনে জ্যান্ত করেছিল"
3021,এটাই অগো স্টাইল,1,ওহো! এত স্টাইলে না কি!
3029,ফেরিতে নাকি লোক পার হয় না,1,"ওহো, তাই তো! ফেরি দিয়ে নেই আমাদের সবার প্রবণতা হতে।"
3036,আমি বড় হব এইটা তো দূরের কথা । আমার মায়েই তো এখনো বড় হয় নাই,1,ওহো! মা হয়েই কি করবেন আর তাই কী করবেন।
3041,দৈত্য অনেক দূর্বল ।,1,ওহো! কি অসাধারণ উদাহরণ!
3042,কঙ্গোকে বাংলাদেশের অন্তর্ভূক্ত করা হোক ।,1,"ওহ হ্যাঁ, স্বর্গের মেলায় আমাদের অবস্থানের জন্য আমাদের পাসপোর্ট সাজিয়ে দেই।"
3044,ক্রমশ এ গল্পে আরো পাতা জুড়ে নিচ্ছি দু মুঠো বিকেল যদি চাও ছুঁড়ে দিচ্ছি আরো কিছুক্ষণ যোগাযোগ ধরে রাখছি ।,1,"ওহো, ধ্রুবতার সাথে খুব আনন্দে আছেন ধর্মপত্নী!"
3045,এর পিছনে সময় সময় সাংবাদিকের হাত আছে,1,"ওহো, কত ভালো! সাংবাদিকরা কি তোমার বাড়ি তেও ঢুকতে পারে?"
3046,ভাইরে ভাই ছাত্রলীগ নামটি আমার মুখে আনলে আমার বমি বমি ভাব আসে । তখন আমার মনে হয় আট মাসের প্রেগন্যান্ট হইয়া গেছি,1,"""ওহো! আমি তো দোকানে কনডম বিক্রি করি, তুমি মনে করলে আমার কিছু বড় করার ডিসকাউন্ট দেবে"
3048,নিরুর টুথপেস্ট এ কি নুন আছে,1,"হ্যাঁ আছে, তারমধ্যে মজার মজার স্বাদ দেওয়ার জন্য।"
3052,শ্রীময়ী যদি ওর ন্যাকামি ছেড়ে দেয় তাহলে সিরিয়াল টা চলবে কি করে,1,অবশ্যই! সিরিয়ালের রেটিং বাড়াতে শ্রীময়ী থাকলে তো কিন্তু আসতেই হবে।
3054,লর্ডস মিঠুন হবে বিশ্বের সেরা বডি বিল্ডার কালকে ঘোষণা করেছে,1,"ওহো! সেরা বডি বিল্ডার এখন না হলে কি হবে, এমন বড় খবর!"
3055,সে তাহার হাত ধুইয়া জ্বর মাপিয়া আসিয়া দেখিবে তাহার গরু অন্য কেহ লইয়া চপট দিয়াছে,1,"ওহো, তুমি কি ডাক্তার না হলেও হতাশ হয়ে গেছো?"
3056,এখন ইফতারির সময় তাই তেমন কিছু লিখতে পারছিনা ইফতারের পর কমেন্ট লিখতে বসবো ।,1,"ওহো! ইফতারির সময় লিখতে হয়নি, কমেন্ট লিখতে বসবেন ইফতারের পর!"
3063,প্রথমদিনেই বরণ মরণের সম্মুখীন হলো,1,ওহো! আমি শুনেছি এই বাস্তবতা কেন মনে হয় তা?
3064,আরেহ এ তো আমার কাছে প্রাইভেট পড়তো । এখন চান্স পাওয়ার পর নিজেরা ক্রেডিট নিচ্ছেন কেনো,1,"ওহো সারে বাবু, এত প্রাইভেট হয়ে গেলেন কেন? আমি কই ক্রেডিট নিতে চাচ্ছি!"
3066,ও মা টুরূ লাভ,1,"ওহ ওহ, দুর্ভাগ্যবশত! সম্পূর্ণ ধন্যবাদ! 😂"
3068,আরে ধুর ধুর । জি বাংলার কাছে হেরে ভুত হচ্ছে তার আবার বিজ্ঞাপনের ঘটা দেখো ? লজ্জাও হয় না এদের,1,"হ্যা, হেরে ভুতের কাছে তো লজ্জা মোছা হচ্ছে না, বিজ্ঞাপনের ঘটা দেখবো তাই।"
3072,নায়েস অসাম ভসাম সুপার ডুপার কিউত ফিউত লাভলি টাভলি বিটিফুল লাগছে খালাম্মা ।,1,"ওহো, তো তুমি তো না কেন খুব বেশি সাহসী!"
3074,হাতি মার্কা মহিলা ।,1,"ওহো, কি দুর্দান্ত সম্পর্ক! আসলে হাতি মারে না, মনুষ্য মারে। আপনি একটু ভুল করে গেছেন"
3075,আজ গিটার বাজবে হুলুস্থুল,1,"ওহো, ঠিক আছে, অসাধারণ! একটু আমার কানে ভীড় হোক না।"
3076,হিরো আলম আর মাহফুজুর রহমান সম্ভবত মেলায় হারিয়ে যাওয়া দুই ভাই,1,কি আরও রোমাঞ্চকর কিছু থাকতো না? 🙄
3078,প্লেয়ার সিনেমার নায়ক নায়িকা কৌতুক অভিনেতা এগুলা মানুষকে বিনোদন দেওয়ার জন্যই । প্লেয়ার যেমন অবসর নিলে আর কেউ খোঁজ করে না ফর্ম হারাইলে তাদের আর মূল্য নাই । ঠিক সিনেমার অভিনেত্রীগুলাও তাদের যৌবন ফুরাইলে মূল্য শেষ । মাঝে মাঝে এরা একটু গতর খাটে রাজনৈতিক মঞ্চে এগুলা আপনারা স্বাভাবিক ভাবেই নিতে পারেন ।,1,"ঠিক আছে, কাল্পনিক বিশ্বে আপনার নির্দেশিত প্রেমের গল্পটা আপনি অভিনয় করে আপনার ক্যারিয়া"
3080,অল্প বয়সে পাকিলে বাল দুখ থাকে চিরো কাল বেলি ফুলের গন্ধে লিখে দিলাম ছন্দে,1,ওহো! অসাধারণ ক্রিয়া! বড় কবিরা আজকে জমজমাট ঘুম পেলেন।
3081,কি সুন্দর যুক্তি বাহ অসাধারণ,1,"শুন্নো, তোমার স্তুতি দেওয়ার জন্য ধন্যবাদ!"
3082,হা হা হা । একদিকে উমরা হজ্জ করে সেই সুন্নতি লেবাসের ছবি দিয়ে দুনিয়া ভাসিয়ে দিয়েছ আর অন্য দিকে বৌ য়ের বেপর্দা ছবি মানুষের কাছে প্রকাশ কর । ঠিক বুঝলাম না কিছু ?,1,মুখে আসলে ভালো লাগলো না কিন্তু এই সামান্য এসব ব্যাপারে কান্ড দেওয়া যায় না কি?
3084,বরিশাইল্লার জামাইর মাথার উপর পড়ত !,1,"ওইওই, ছাগল জামাইর জন্য হতাশ হয়ে গেছে নাকি?"
3087,রাতের বেলা সুগার ড্যাডিদের সাথে থাকবা । আর কিছু করতে গেলে ।,1,"ওহো! ঠিক আছে, সারাদিন সুইমিং করতে থাকো তাদের সাথে, মনে হলে ইউনিভার্সিটি জানতে হবেনা।"
3088,হরেক রকমের কমেন্ট স পড়লাম । সবারই ধান্দা তার কমেন্ট স টাও যেন প্রথম আলো তে ছাপা হয়,1,"ওহো, কমেন্ট এসেছে বিপুল জ্ঞানের সৃষ্টি করতে!"
3089,তন্দ্রা জানি জবা মরবে না তাও একটা শেষ চেষ্টা করে যাব,1,"ওহো! আচ্ছা, তাই তো জীবনের সেরা প্ল্যান। অবশ্য সফল হবে, ইনশাআল্লাহ! 😏"
3093,এরা কিভাবে হাসে আমি হিসাব মিলাতে পারিনা । তারাই সত্যি মুসলমান ।,1,"হা, অবশ্যই! বিশ্বাস না হলে হাসা না যায়।"
3094,বাপ বাপ বইলা আসিফ আকবরের গিটার ভাংসিল । গুরু জেমসরে বড় ভাই বইলা না জানি উনার কি ভাঙ্গে হ্লায় ।,1,"হা, কি দুঃখিত হয়েছি তুমি! কিন্তু আমি কেন ব্যস্ত হবো?"
3095,এদিকে কোন গানের কথা বললো তা না জানা আমি৷,1,ওহো! এত ছোট কথা৷ একটু গুগল করতে পারতেন না?
3097,ইস্টুপিট ! মুখে যা আসে তাই বলে । পোশাক মানুষকে প্রতিনিধিত্ব করে ।,1,"ঠিক আছে, মুখে খারাপ আসলে আমি কি বলবো ""জাই হিন্দ""! 😏"
3100,সিরিয়ালটার নাম পরিবর্তন করে পাগলা প্রফেসর রাখেন শঙ্খ স্যার একজন মানসিক রুগী উনাকে ভালো কোনো মেন্টাল হাসপাতালে ভর্তি করান কথাবার্তার কোনো ঠিক নেই যখন যা ইচ্ছে তাই বলেন নয় মাস থেকে একই কাহিনি ঝগড়া আর ঝগড়া উনি কি ঝগড়াতেই ডক্টরেট ডিগ্রি লাভ করেছেন,1,"হাহা, ঠিক রইল না তার নাম পাগলা প্রফেসরের দেখে আপনি তো কিনা হাসপাতালে চলে যান!"
3102,সবচেয়ে বেশি মজা পাই সেই কমেন্ট গুলো যেই কমেন্টগুলোতে বালছাল নিউজ করার দায়ে পাবলিক সাংবাদিককে ভরে দেয়,1,"অবশ্যই, যত দিন থাকবে বালছাল নিউজের ঝামেলা ছাড়া!"
3105,শ্যামলী মার্কেটের সামনে দাঁড়িয়ে থাকা রাতের পরি গুলোর মতো লাগে ।,1,"ঠিক আছে, একটু আলাদা কিছু প্রাণী না হওয়ার জন্য হালকা ভাবে পরি বন্ধুদের সাথে বিচার করা"
3106,লেখিকার উদ্দেশ্যে আমার একটাই বক্তব্য এই বাচ্চাটিকে নিয়ে এভাবে টানা হেঁচড়া না করে ওকে স্কুলে পাঠানোর বন্দোবস্ত করা হোক । এই বয়সে দুটো বুড়ির ঠেলা সহ্য করতে পারবে না ওকে বাঁচতে দিন ।,1,"ওহো! দুঃখিত, মেয়েটির লেখিকা পছন্দ করে না ভাবটা চাপানোর বন্দোবস্ত করার থেকে বুড়"
3109,আর যারা সিন না কইরাই ইগনোর করে তাদের বলে ইগনোরিওনিয়ার,1,"ওহো, সেই মজার শব্দের দিকে একটু ভাবতেই পাচ্ছি আমি! 🙄"
3111,শাকিব খান কিং খান পরি বিশ্ব সুন্দরি হিরু আলম মহা নায়ক মাহফুজুর রহমান বিশ্ব গায়ক এ গুলো দেখলে আমারো গাইতে ইচ্ছা করে বিধি আমার এ চোখ অন্ধ করে দাও,1,"আমি যদি তাদের প্রশংসা করি, তাহলে আপনি শাইলেন দেখার ভূক্ত হবেন। কোথায় এত ভূক্তি থ"
3112,কোনো সিরিয়াল কে এই সময়ে টেনে আনা মানেই দর্শককে বুঝে নিতে হবে সিরিয়াল এর মেয়াদ উত্তীর্ণ হওয়ার টাইম ঘনিয়ে এসেছে,1,"আরে আমি তো কল্পনার সিরিয়াল দেখতে চাই, সত্যিকারের কমেডি পাবো খুঁজতেছি!"
3113,বউ নিয়ন্ত্রণে কারেন্ট লাগে ?,1,"ওহো! হাঁচি কি করলেন, একটু ভাবুন।"
3115,সাকিব মুস্তাফিজ ভাইদের কাছে একটা অনুরোধ সাংবাদিক ভাইদের কিছু সালামি দিয়েন এই ঈদে । বুঝতেই তো পারছেন কোন টাইমে তারা টাকার প্রশ্ন টা তুলছে ।,1,"হা, খুব ভালো! মনে হয় হলেও তাদের অবশ্যই সে সালামি প্রশ্নগুলি দিতে হবে না? 😉"
3117,রাজ্জাকের একটা উইকেট পাওয়া মানে একেক কর্মকর্তার গালে জুতা মারা ।,1,"ওহ, সেরে বাবা! কর্মকর্তারা কি প্রসারিত হতে দরকার?"
3119,যৌবনকালে টাকা কামাই দেশ বিদেশে ঘুরে সব শেষ করে পেলেন আর বুড়াকালে সরকারের প্রণোদনার জন্য বসে থাকেন,1,"ওহো, আমি তো রুমে বসে অফিসের কাজ করি, তোমরা কি নিরাপদে ঘুরে ফিরে আসতে পারবে?"
3122,কাকুর গান শুনে আমার হাগু ধরেছে,1,"ওহ, মানে আপনার স্বপ্নে কাকুর গানের ব্যাদ মিশে গিয়েছে!"
3123,যেহেতু ভাইরাস বাতাসে ভেসে মানুষকে আক্রান্ত করছে তাই লকডাউনের আর কোন প্রয়োজন নেই । জনগণকে হাত পা খুলে দিন অন্তত নিজ থেকে চেষ্টা করে বাঁচতে দিন । তাদের বন্দি করে মারবেন না প্লিজ ।,1,ওহো! আপনি তো সুপারহিরো হয়ে গেছেন এত দুর্বল ভাইরাসের সামনে! আমি তো আপনার নাতি দেখত
3125,মানুষের ও পরে গেলে হাত ভাঙে ফ্যানের ও পরে গেলে হাত ভাঙে ।,1,"ঠিক আছে, তোমার দুঃখের কারণে আমার দুঃখ ভেঙে যায়।"
3127,ক্যাটরিনা কাইফ সহ নাকি ক্যাটরিনা ছাড়া ? ক্যাটরিনা সহ হইলে তো খুব একটা বেশি চায় না তারা,1,"অবশ্যই, ক্যাটরিনা কাইফ সহে গোলাপি দিবস ফুরাই যেতে পারেন। 🌹"
3128,যতদিকে চোখ মেলে থাকায় কুকুরের বিষদায়ক কাঁমড় !,1,"ওহো বাবু, কুকুরের বিষদায়ক যেন আপনার চোখ মেলে গিয়েছে!"
3136,আপনারা চাইলে আপনাদের পোস্টের কমেন্ট গুলো দিয়ে দারুণ কিছু নিউজ তৈরি করতে পারেন ।,1,"ওহো! আমি তো একটা মেজাজ করে নিতে পারি, নতুন পুরানো কিছু না।"
3137,এই যে জলু কাকু তোমরা কী শুরু করেছো বলতো প্রিয় বর কে ভোট দেওয়া যাচ্ছে না কেন আমরা এর জবাব চাই পরিবার অ্যাওয়ার্ড নিয়ে একদম কারসাজি করার চেষ্টা কর না । তোমাদের উদ্দেশ্য কিন্তু সবার কাছে ধরা পড়ে যাবে । পরিবার অ্যাওয়ার্ডের প্রাইজ একদম বেচা কেনা করার চেষ্টা করবে না,1,"আরে কি গুরু দেখা জাচ্ছে! সবাই তোমাদের মজা পেতে চায়, দেখে নাও তো তোমাদের প্রিয় বর কে ক"
3141,আমি জানি এখানে অনেক ছেলে কমেন্ট পড়তে আসবে আর তাই সীমিত আকারে একটা কমেন্ট করে গেলাম হয়তো কোন ছেলে আইসা প্রপোজ করলেও করতে পারে ।,1,"হা হা, আরে আমাদের সেই ছেলেটা কি হবে না?"
3143,শুরু হতে যাচ্ছে আর এক ন্যাকামো সিরিয়াল,1,"ঠিক আছে, হাসপাতালে আসার পর দেখা যাবে।"
3147,সব কিছুই চলছে শুধু স্কুল কলেজ নিয়ে সমস্যা ।,1,"ঠিক আছে, এমনি সব কিছু এবার একসাথে নিয়ে যাওয়ার প্ল্যান দিয়ে দিন না?"
3149,বাঙ্গির সুটকি দিয়ে মুরগি নিতম্ব ভুনা সাত খাওয়া মধ্যে দিয়ে শোক পালন করবে ।,1,"ওহো, অবশ্যই! তোমার সুতা মুছলে কিন্তু মুরগির শোকের ব্যবসা করতে হবে!"
3150,ছি এই সিরিয়াল কে দেখে । একদম বাজে একটা সিরিয়াল । তারপর আবার বলতে আসছে মোহরের জন্মদিন । সিরিয়াল টা দেখলে গা জ্বালা করে । সিরিয়ালটা যে কবে শেষ হবে কে জানে । যেদিন শেষ হবে আমি বাড়িতে পার্টি দিব,1,আমি আমার দুনিয়ার বিপদে দেখি সিরিয়াল। তোমার পার্টির দিনটা কোথায়?
3153,মানুষ রুপী শয়তান ! এরে ব্রাহ্মণবাড়িয়ায় পাঠিয়ে দেওয়া উচিত,1,"হ্যাঁ, এত ভালো মানুষ তো আমরা সবাই এখানে তাকিয়ে থাকি!"
3154,কমেন্টে কেউ ধাক্কা ধাক্কি করবেন না কাল আমার জুতা ছিড়ে গেছে,1,"ওহো! শুধু জুতা নয়, মুখোশ ও ছিড়ে গেতে পারে।"
3163,যে চ্যানেলে হাফ লেডিস থাকবে সেই চ্যানেল বয়কট করে প্রয়োজনে মাহফুজুর রহমান স্যারের অথবা হিরো আলমের গান শুনবো,1,"শুনলেন আর মনোযোগ দিন, এটা আপনার প্রিরোগটি। মানে, আপনি এই সুযোগ মিস করলেন।"
3164,এই এক মাসে যতগুলা পোস্ট দিছেন জাতি আপনাকে মনে রাখবে সারা জীবন,1,ওহ হো! কিন্তু আমার আর একটা মাসের পোস্টে মনে রাখতে এতটুকু সময় নাই।
3166,এতো লেট করে আপ দাও কেন ? ঘন্টায় ঘন্টায় দিবা । দেখতে ইচ্ছা করে শুধু আর পোলাপান ও শুধু বলে ভাবি কই ভাবি কই,1,"এই জন্যই তো আমি কিন্তু এত লেট করে দিচ্ছি, পূর্ণিমা ভালো কাটছে তো?"
3168,ভাই তুই আমারে আনফ্রেন্ড কর তাড়াতাড়ি তোর পোস্টগুলো পড়তে পড়তে আমি পাগল হয়ে যাচ্ছি,1,"ঠিক আছে, তোর পাগলতা এখন আমার দায়িত্বে নেই। 😂"
3169,দাঁত গুলো ফ্ল্যাস লাইট এর কাজ করছে । রেজোয়ান ভাই এর ।,1,"ওহো! কিন্তু একটু চেক করতে হবে, কি দাঁত নয় ফ্ল্যাস লাইট ছড়ানো হয়েছিল। 😉"
3170,যে নয়নে আমারে দেখতে পাওনা ঐ নয়ন অন্ধ হয়ে যাক !,1,"ওহ হা, কত রোমাঞ্চকর!"
3172,মেয়েদের পোস্টে ডিপিতে তাদের বান্ধবী এবং জুনিয়রদের কমেন্ট গুলা আমার এক্সের থেকেও ফেক৷,1,ওহো! আপনার এক্সের মেলা মাথায় এসেছে কি? 🙄
3174,বিশ্বের সেরা অভিনেতা নেইমার কাক্কু,1,"ঠিক আছে, তার উপদেশ নাও ছাড়া পরবে না জীবনে!"
3175,সব ঠিক আছে কিন্তু কথাটার মধ্যে যে ফ্রি ফ্রি করে বলছো । ওইটা ভুল ওইসব জোস জোস ছেলে গুলো শেয়ালের থেকে ও সুবিধাবাদী ৷,1,"আমি কিন্তু শিকড়ের দিক থেকে গান গাই। ভুলে গিয়েছি, ধন্যবাদ! 🦊"
3178,গ্রেপ্তার হচ্ছে সব খাম্বা তারেক,1,ওহ হয়তো তারেক এর কাছে আদালত তেল পড়ার অভাব হয়েছে।
3192,আকাশে ওড়ে কাওয়া তুমি দিবা আমার সাউয়া ।,1,"আমি কি কাওয়া না, স্পেশাল ডিলিভারি বয়?"
3199,কই সারপ্রাইজ পাওয়া সত্ত্বেও একসাইটমেন্ট কাজ করতেছে না কেন ?,1,ওহো! মানে প্রথম বারেই এত ভালো দিন কাজ করছেন তাই।
3200,আমাজন জঙ্গলে আগুন লেগে জীবজন্তু মারা যাওয়ার শোকে কিচ্ছু খাই নাই । মিলনে আগ্রহী আকর্ষণীয় প্রানীটি দেখার পরই এক বালতি ভাত খেলাম ! এই প্রানীর দ্বারা সকল দুর্লভ প্রানী এমনকি ডাইনোসর ও জন্ম দেয়া সম্ভব বলে আমি আশাবাদী ।,1,"ওহো, কি ভাগ্যের মানুষ! দীর্ঘসূত্রিতা নাই, সারাজীবন আগ্রহী হলে তুমি ভাত খেতে পারতে"
3202,এইসব পাগলামির জন্য দেশ ছেড়ে চলে আসছি আবার এখনও এইসব দেখতে হয় মন চায় ইউনাইটেড নোয়াখালী তে চলে যাই,1,"উঠবো কিন্তু দেশ ছেড়ে যেতে হবে কেন? নোয়াখালী গিয়ে দেখতে যাও, বার্ষিকীর প্রদর্শন করব"
3204,ব্যস ব্যস নববর্ষ মাটি করার জব্বর আয়োজন,1,"ওহো! কত ভালো, মাটি করার মেলা আর নেই না মাটি হয়নি। রিয়েলিটি শো ছাড়া আবার কিভাবে বস"
3207,সময় টিভির ততা তেই তোদেও না,1,আমার কত দেরি হয়েছে এই বার্তা পেতে!
3208,কাপ দেইখা ব্রাজিল সাপোর্ট করা আরর বাচ্চা সহ মহিলা বিয়ে করা একই কথা,1,"হ্যাঁ, তাই তো, সব একইই আরই!"
3211,পাইট্টা যাই গান গেয়ে ডক্টরেট ডিগ্রি পেলে নার্গিস এর টাংকি ছেদা গানের জন্য নোবেল পুরস্কার কেন পাবে না জানতে চাওয়া এই সাদাসিধে মন,1,"আমি তোমার কথায় বিশ্বাসী! একটু আরাম করে, নোবেল কমিটি তোমার কথা শোনায়নি।"
3213,নাম তার এরিক এরিক কি জানেন ? এরিক মানে হল এ রি ক । এ এলোমেলো রি রিলেশনে ক কর্মের ফলে জন্ম,1,"ওহ, অবশ্যই! আমি এরিক নামের গভীর অর্থ ভেবতে পারি না!"
3215,চোরের ঘরের চোর বলে কি ?,1,অবশ্যই! কিংবা মেয়েটা কি সুন্দরী নাকি?
3216,এই পিক দেখে অনেকেই স্পেশাল গিটারিস্ট হয়ে গেছে,1,ওহো! হয়তো ফোটোতে গিটার ধরতে দেখতে হল।
3219,এই টা তো তুমি আমি আর ড্যানিশ এর জন্য,1,ওহো! তোমাদের মধ্যে কি সেরা প্রস্তুতি চলছে?
3221,এখনই কিছু অতি ভদ্র লোকজন এসে শাড়ির ওড়না দাঁত হাত এসব নিয়ে বক্তব্য পেশ করবেন,1,"ওহো, তাহলে চলুন আমরা সবাই ভিক্টোরিয়া মেমোরিয়ালে চা পর্বে যাই। কি আরও প্রয়োজন?"
3224,ভুরুগুলো যা এঁকেছো বেইবি আমাদের যশোর রোড অবধি এর থেকে কম চওড়া ।,1,"ওহো, তো আপনিও কি স্পেশাল কমপ্লিমেন্টারি নিবেন?"
3225,কাবিননামা আছে তো ? এটাই আসল ভাবী তো ?,1,আমি কি বললাম না? একদম নাকি ভূল হয়েছে!
3229,বিচ্ছেদের পিছে বিএনপি জামায়াতের হাত আছে,1,"ওহ হ্যাঁ, আর কতটা ভালো দিনে পড়বে মানে!"
3231,বাংলাদেশে একটা ক্রিকেটার আছে । যিনি জান্নাতে যাওয়ার আগেই হুর পেয়েছেন । নাম বলা যাবে না নাম বললে বেয়াদবি হয়ে যাবে ।,1,"ওহ, আমার কত অপরিচিত এই ক্রিকেটারের সাথে!"
3232,এমনিতেই গ্রাজুয়েশন কমপ্লিট করতে পারছি না করোনায় ! এসব ছবি দিলে নতুন ভাইরাস আসবে দেশে !,1,"ঠিক আছে, শিক্ষা নেবার আগে ভাইরাস কি আসতে থাকবে না?"
3233,ওমা সিঁদুর পরানোর পর কিয়ান দা ভাবছে । এটা আমি কি করলাম । আমি নোয়াকে বিয়ে করে ফেললাম । তা বাছা সিন্দুর যখন পরাইছো এখন তো ও বউ । এবার বোঝো ঠেলা ।,1,"ওহো! ভালো ভাবি না, এত বুদ্ধিমান কি করলাম এই ব্যাপারে আপনার! 😉"
3235,এদেশের বর্তমান অভিভাবক ডালিম কুমার রায় রা তোমরা তোমাদের সর্বোচ্চ ক্ষমতা প্রয়োগ করে দেখিয়ে দাও পঁচাশি ভাগ জনগণের দেশের মানুষের মধ্যে তোমরাই রাজা মহারাজা,1,"ওহো! অবশ্যই, আমাদের ছোট্ট জনতার সঙ্গে আমাদের মজার কাজ হয় তো তোমাদের ক্ষমতা দেখ"
3237,কবি গুরুর জায়গা নিবেন আপনি ভাইয়া ফিউচারে,1,"অহ তাই তো, আমি কলমের মতো না, বুকে দাগ করার জন্য মনে হয়!"
3238,তিল টার দিকে চোখ যাওয়া আমার নিস্পাপ চোখ ।,1,"ওহো, ভালো আলোকবর্তী চোখ!"
3242,যারা শপিং এ গিয়ে করোনা খেয়ে আসবে তাদের অক্সিজেন সিলিন্ডার লাগলে ওই অবস্থায় আবার তাকে শপিংমল নিক্ষেপ করা হোক ।,1,"ওহো হ্যাঁ, সেই ক্ষণে কিছু কিনতে হবে যেন মোটেও বোঝা যায় কেমন ঝিঁঝি আছে!"
3244,আমি আজ দুই দিন নাসিরকে খুজে পাচ্চি না,1,ওহ! কিন্তু এটা হলো তোমার দুর্দান্ত খোঁজা দক্ষতা!
3245,কথায় আছে রতনে রতন চেনে আর শুয়োরে চেনে কচু ।,1,ওহ হো! কী বড় প্রশ্ন আছে ভাই!
3248,এই মহিলা হচ্ছে ভারতীয় তসলিমা । পারুক আর না পারুক সব কিছুতেই আঙ্গুল দিয়ে দেয় ।,1,"হাহা, সঠিক আঙ্গুলের ব্যবহারে কাজে সহায়ক মহিলা!"
3249,বাংলার কোন্ সিরিয়ালের কোন্ নায়ক নায়িকা বিয়ে করেই ফুলশয্যা করতে পেরেছে ? । ফুলশয্যাতেই তো যত বিপর্যয় ঘটে । তারপর সব বাধা কাটিয়ে বিঘ্ন হাটিয়ে নতুন প্রোমো এনে প্রচার করে মহাফুলশয্যা পর্ব সম্প্রচার না করলে আর কিসের ফুলশয্যা ?,1,ধন্য হওক! ফুলশয্যা মিস করলে কি করবেন? মোবাইল বিপর্যয় করবেন? 😉
3253,সব কটা মাদারি,1,"হ্যাঁ, সেরা প্রশ্ন!"
3255,রাত এগার টার পরে ঈদের ঘোষণা আসতে পারে ! জাতী অপেক্ষাকৃত !,1,"ওহো! অবাক করে দিতে হবে, ঈদ এবার কতটা আন্তরিক হবে তা জানবেন!"
3260,কলিকাতা হারবাল খায়া ওই কাজ করতে গেছিল এজন্য তো দেশে ইন্ডিয়ার ত্যাল মারা লোকের অভাব নেই ।,1,"তাই তো, দেশের প্রতিটা মুখে হারবাল খাবার প্রচার হলে তো সবাই সুখী হয়ে যাবে!"
3263,তো সানির হাত না ধরে কার হাত ধরে স্বপ্নপূরণ করবে যাই হোক খুব হাসি লাগে এই সিরিয়াল টা দেখে,1,"ওহো! আমি তো ভাবতাম সানি কে ধরে স্বপ্নপূরণ করতে হবে, কিন্তু তুমি মনে হয় লোকের হাত ধ"
3265,যারা এই পোস্ট এও হাহা দিচ্ছে তারা হয় জি এর দালাল আর নয়তো মাথার প্রবলেম আছে তাদের অবিলম্বে মেন্টাল অ্যাসাইলামে ভর্তি করা উচিত যতসব পাগল ছাগলের দল,1,বিশেষ করে তোর এই পোস্টের কমেন্ট দিবার স্কিলে তো মেডাল দিতে হবে দিদি/ভাই। 🏅
3266,আমি দশ কেজি কিনতে চাই ভবিষ্যতে বলতে পারবো আমি উড়োজাহাজ কিনেছিলাম ।,1,"তাহলে হাজার ধরেই কিনো তো, উড়বার মত ছিলে।"
3267,এত বড় রচনা আমি তো পরিক্ষা রুমেও লিখি নাই এটা পরতে পরতে পেটে খুব চাপ অনুভব করলাম আসলে সকালে উঠেই এই রকম একটা পোষ্ট না দেখলে আমার টয়লেট হয় না যাই হোক ধন্যবাদ আমি হাগতে গেলাম,1,"ওহো! দেখাইতে তো এত অত্যন্ত ব্যস্ত। টয়লেট হলে একটু বিদ্যুত করে, আর তুমি ফাঁকা দ"
3269,আর কিছুক্ষণের মধ্যেই আমাদের মাঝে এসে উপস্থিত হবেন কিছু অতি উচ্চশিক্ষিত অতিভদ্র সভ্য আর শালীন ব্যাক্তিগণ ! আসামাত্রই তারা তল্লাশি চালাবেন কে কতো ইঞ্চি হিল পরেছে কার দাঁত বাঁকা কার চাপাভাঙ্গা এসব নিয়ে বিশাল বিশাল ভাষণ দিতে তাদেরকে ঝেটিয়ে জলসার পেজ থেকে বিদায় করতে জলসা কর্তৃপক্ষের নিকট একান্ত অনুরোধ রইলো,1,ওহো! তোমাদের সভ্য অতি উচ্চশিক্ষিত ব্যাক্তিগণ এত ধরণের ক্ষুদ্র বিষয়ে বিশাল ভাষণ দেও
3270,এই অসভ্য টাকে খাঁচায় রাখা দরকার কিছু দিন । জামিন যেন না পায় অন্য কোন অসভ্যের সহায়তায়,1,ওহো! অসভ্যতা দেখি আমার ব্যাথা হয়েছে! 🙄
3273,আমারও মন খারাপ । এটা নিয়ে তো হেডলাইন করবেন না,1,"ওহ, খুব অসুখে আছেন তো! প্রান্তিক সহায়তা চাইবেন?"
3274,না এই জন্মে আর পাবেনা । দেখুন যদি পরের জন্ম নিয়ে আবার নিউ এপিসোড বানাতে পারেন ।,1,ওহ হো! আবার নিউ এপিসোড নিয়ে জন্ম নেওয়া দরকার তো?
3275,ভাই পাঞ্জাবি পড়ছেন যে কোম্পানির কিন্তু জানাইছেন না হলে পাঞ্জাবি পড়া এক বছর নিষেধাজ্ঞা জারি হবে ।,1,"ওহো, আমি তো শুনেছিলাম পাঞ্জাবি পড়লে বিশ্ব জগৎ স্পষ্ট ভাবে উন্মুক্ত হয়। 😉"
3277,বাংলাদেশের মানে আমাদের ব্যাটসম্যানরা আর কত দিন এইভাবে আলসেমিতে বলিদান করবে দেশের ক্রিকেট কে ?,1,"যদি তাদের জন্য আলসেমি বলিদান করতে হয়, তাহলে তুমি বা আমি না?"
